thumbnail,views,likes,comments_count,views_wise_outperformed,likes_wise_outperformed,comments_wise_outperformed,channel_name
https://i.ytimg.com/vi/CdD6_4lfYhc/hqdefault.jpg,6053,420,106,0,0,0,science to technology
https://i.ytimg.com/vi/pDT0nDbIzBk/hqdefault.jpg,4848,363,88,0,0,0,science to technology
https://i.ytimg.com/vi/ltB9UKKvufs/hqdefault.jpg,34364,1530,232,1,0,1,science to technology
https://i.ytimg.com/vi/jzAQ9Yx9EfM/hqdefault.jpg,47484,1576,118,1,0,0,science to technology
https://i.ytimg.com/vi/P-sTE94JOBY/hqdefault.jpg,8785,678,124,0,0,0,science to technology
https://i.ytimg.com/vi/k9yySMuMR2U/hqdefault.jpg,4801,224,79,0,0,0,science to technology
https://i.ytimg.com/vi/Egz_mkMnowI/hqdefault.jpg,4545,388,102,0,0,0,science to technology
https://i.ytimg.com/vi/87DpupwCpJw/hqdefault.jpg,2208,222,60,0,0,0,science to technology
https://i.ytimg.com/vi/-TjpWDFmAT8/hqdefault.jpg,91992,3273,290,1,1,1,science to technology
https://i.ytimg.com/vi/KjBKY0XyYpw/hqdefault.jpg,3129,242,97,0,0,0,science to technology
https://i.ytimg.com/vi/JEkwv1A-IfI/hqdefault.jpg,72197,2176,206,1,1,0,science to technology
https://i.ytimg.com/vi/FrUC2ADVXl4/hqdefault.jpg,3835,311,64,0,0,0,science to technology
https://i.ytimg.com/vi/E1Olt2BNQnQ/hqdefault.jpg,13246,604,122,0,0,0,science to technology
https://i.ytimg.com/vi/XJLiV1zUuN4/hqdefault.jpg,7546,372,78,0,0,0,science to technology
https://i.ytimg.com/vi/tsLSH2NlGdU/hqdefault.jpg,22752,1445,235,0,0,1,science to technology
https://i.ytimg.com/vi/GvKV57tPEws/hqdefault.jpg,5580,425,93,0,0,0,science to technology
https://i.ytimg.com/vi/bV6zs4VlWHY/hqdefault.jpg,4937,376,74,0,0,0,science to technology
https://i.ytimg.com/vi/Utcl3pyKp1o/hqdefault.jpg,14852,583,105,0,0,0,science to technology
https://i.ytimg.com/vi/CDUlBEKWDeE/hqdefault.jpg,7447,557,111,0,0,0,science to technology
https://i.ytimg.com/vi/OWxuptmHHYY/hqdefault.jpg,15952,848,225,0,0,1,science to technology
https://i.ytimg.com/vi/9QHib6fz6CQ/hqdefault.jpg,14518,985,201,0,0,0,science to technology
https://i.ytimg.com/vi/fx2hpBW8l9M/hqdefault.jpg,48767,1994,151,1,1,0,science to technology
https://i.ytimg.com/vi/mtQdR1mOqxY/hqdefault.jpg,38254,1627,230,1,0,1,science to technology
https://i.ytimg.com/vi/JybL4ChPtDk/hqdefault.jpg,5811,335,74,0,0,0,science to technology
https://i.ytimg.com/vi/9N3JKMZW3mA/hqdefault.jpg,11156,671,167,0,0,0,science to technology
https://i.ytimg.com/vi/VZ_3eUTxUUo/hqdefault.jpg,4232,269,62,0,0,0,science to technology
https://i.ytimg.com/vi/xCR1qd94zlc/hqdefault.jpg,35876,1853,248,1,1,1,science to technology
https://i.ytimg.com/vi/VqYzXzc_NW4/hqdefault.jpg,29470,869,92,1,0,0,science to technology
https://i.ytimg.com/vi/rB_AoAeM56Y/hqdefault.jpg,25934,1361,160,0,0,0,science to technology
https://i.ytimg.com/vi/GCXhEJx6H48/hqdefault.jpg,5618,315,71,0,0,0,science to technology
https://i.ytimg.com/vi/xCagcnlOLdU/hqdefault.jpg,8434,523,113,0,0,0,science to technology
https://i.ytimg.com/vi/Y7C-jv5WqfM/hqdefault.jpg,5006,359,112,0,0,0,science to technology
https://i.ytimg.com/vi/uKOythLtmbg/hqdefault.jpg,46531,2536,288,1,1,1,science to technology
https://i.ytimg.com/vi/Steia2ShhV4/hqdefault.jpg,111870,3606,310,1,1,1,science to technology
https://i.ytimg.com/vi/g7w92OTiePQ/hqdefault.jpg,4190,211,70,0,0,0,science to technology
https://i.ytimg.com/vi/yXJeyHE49-w/hqdefault.jpg,6698,435,93,0,0,0,science to technology
https://i.ytimg.com/vi/IOX9cxGz9pY/hqdefault.jpg,15621,635,173,0,0,0,science to technology
https://i.ytimg.com/vi/87N1-tVKbrc/hqdefault.jpg,11100,696,130,0,0,0,science to technology
https://i.ytimg.com/vi/mrV_c__mbxI/hqdefault.jpg,34675,1498,127,1,0,0,science to technology
https://i.ytimg.com/vi/zp0iSnsD3Ss/hqdefault.jpg,24590,961,135,0,0,0,science to technology
https://i.ytimg.com/vi/DqQvLdaUx8w/hqdefault.jpg,12306,349,69,0,0,0,science to technology
https://i.ytimg.com/vi/bYRfDL4ZMsI/hqdefault.jpg,5945,432,76,0,0,0,science to technology
https://i.ytimg.com/vi/Bl2zRPfYPtc/hqdefault.jpg,5160,317,91,0,0,0,science to technology
https://i.ytimg.com/vi/AIOKefhwM4Y/hqdefault.jpg,15067,814,114,0,0,0,science to technology
https://i.ytimg.com/vi/9aZAVkGZwKY/hqdefault.jpg,40548,1634,144,1,0,0,science to technology
https://i.ytimg.com/vi/6XGB3fwS55A/hqdefault.jpg,6728,433,116,0,0,0,science to technology
https://i.ytimg.com/vi/ZTFOaYgIvgY/hqdefault.jpg,4368,263,101,0,0,0,science to technology
https://i.ytimg.com/vi/h4K4J7FvI_Y/hqdefault.jpg,6882,508,70,0,0,0,science to technology
https://i.ytimg.com/vi/pmh1oKNELzQ/hqdefault.jpg,2373,195,99,0,0,0,science to technology
https://i.ytimg.com/vi/wER02wUHsdU/hqdefault.jpg,40022,1623,148,1,0,0,science to technology
https://i.ytimg.com/vi/q1O-1lh721A/hqdefault.jpg,20470,775,92,0,0,0,science to technology
https://i.ytimg.com/vi/N_1QP_3nA48/hqdefault.jpg,26296,664,79,0,0,0,science to technology
https://i.ytimg.com/vi/ZOsGwU02sD0/hqdefault.jpg,11670,387,101,0,0,0,science to technology
https://i.ytimg.com/vi/QjnDLqe19PY/hqdefault.jpg,9246,698,136,0,0,0,science to technology
https://i.ytimg.com/vi/BiEGyGVB55U/hqdefault.jpg,3852,333,82,0,0,0,science to technology
https://i.ytimg.com/vi/enj52NSXLPo/hqdefault.jpg,28361,1464,208,1,0,0,science to technology
https://i.ytimg.com/vi/SVzNAK0Gye4/hqdefault.jpg,139848,3165,211,1,1,0,science to technology
https://i.ytimg.com/vi/biWIVqHVMlk/hqdefault.jpg,14948,936,175,0,0,0,science to technology
https://i.ytimg.com/vi/SZ39N1cmnUM/hqdefault.jpg,3952,210,50,0,0,0,science to technology
https://i.ytimg.com/vi/abCliFr8_z0/hqdefault.jpg,16152,1036,146,0,0,0,science to technology
https://i.ytimg.com/vi/7_PMrETseFE/hqdefault.jpg,17420,1055,319,0,0,1,science to technology
https://i.ytimg.com/vi/O6PcvBtHdDI/hqdefault.jpg,3135,276,151,0,0,0,science to technology
https://i.ytimg.com/vi/XW9NWOT7oYI/hqdefault.jpg,72746,3296,347,1,1,1,science to technology
https://i.ytimg.com/vi/yuT6DT9qCDE/hqdefault.jpg,11072,663,93,0,0,0,science to technology
https://i.ytimg.com/vi/mW3d8RdedlI/hqdefault.jpg,35370,1613,161,1,0,0,science to technology
https://i.ytimg.com/vi/iY4XCmT4_z0/hqdefault.jpg,4560,328,94,0,0,0,science to technology
https://i.ytimg.com/vi/a25YYK_RR8A/hqdefault.jpg,3198,252,97,0,0,0,science to technology
https://i.ytimg.com/vi/ZxxHvjFMg9Q/hqdefault.jpg,970,200,199,0,0,0,science to technology
https://i.ytimg.com/vi/h-jF9poOfGk/hqdefault.jpg,38025,1717,345,1,1,1,science to technology
https://i.ytimg.com/vi/8YssstwlxQQ/hqdefault.jpg,25494,1156,137,0,0,0,science to technology
https://i.ytimg.com/vi/7u2ArKy6e-o/hqdefault.jpg,5245,389,130,0,0,0,science to technology
https://i.ytimg.com/vi/_m7zogUUWhs/hqdefault.jpg,13543,443,101,0,0,0,science to technology
https://i.ytimg.com/vi/oni1r8NKH0Q/hqdefault.jpg,5378,320,76,0,0,0,science to technology
https://i.ytimg.com/vi/S8EKmCwSC8s/hqdefault.jpg,8591,651,122,0,0,0,science to technology
https://i.ytimg.com/vi/YkZAYmYXSVY/hqdefault.jpg,7781,496,66,0,0,0,science to technology
https://i.ytimg.com/vi/g4aFFUCet-M/hqdefault.jpg,18411,733,106,0,0,0,science to technology
https://i.ytimg.com/vi/IjUHLori_60/hqdefault.jpg,10764,396,77,0,0,0,science to technology
https://i.ytimg.com/vi/oqONGnGdvUE/hqdefault.jpg,4400,369,103,0,0,0,science to technology
https://i.ytimg.com/vi/PbNJBTrSYLs/hqdefault.jpg,31764,1595,225,1,0,1,science to technology
https://i.ytimg.com/vi/hdR1S1RFvZQ/hqdefault.jpg,23383,1023,103,0,0,0,science to technology
https://i.ytimg.com/vi/1Ix7MLbk2oc/hqdefault.jpg,5312,347,87,0,0,0,science to technology
https://i.ytimg.com/vi/bk0AZXfZdiQ/hqdefault.jpg,2986,165,47,0,0,0,science to technology
https://i.ytimg.com/vi/yG4JUt3rhmg/hqdefault.jpg,10117,534,103,0,0,0,science to technology
https://i.ytimg.com/vi/QMfRjXLs3Ro/hqdefault.jpg,334,19,14,0,0,0,science to technology
https://i.ytimg.com/vi/c3TkxLM42bo/hqdefault.jpg,7430,286,77,0,0,0,science to technology
https://i.ytimg.com/vi/3QmN0J-9FnI/hqdefault.jpg,1339,57,25,0,0,0,science to technology
https://i.ytimg.com/vi/JPGOpj4MBTQ/hqdefault.jpg,58062,2805,284,1,1,1,science to technology
https://i.ytimg.com/vi/1JWI5YkH6JM/hqdefault.jpg,1016,50,11,0,0,0,science to technology
https://i.ytimg.com/vi/OZrIG_gK-AQ/hqdefault.jpg,481,21,5,0,0,0,science to technology
https://i.ytimg.com/vi/FAY58JLLVcM/hqdefault.jpg,10723,508,74,0,0,0,science to technology
https://i.ytimg.com/vi/Ty09wUjn9Hk/hqdefault.jpg,21561,767,140,0,0,0,science to technology
https://i.ytimg.com/vi/2lhxAskllp0/hqdefault.jpg,505,20,2,0,0,0,science to technology
https://i.ytimg.com/vi/vHJjBL9niJk/hqdefault.jpg,8550,551,107,0,0,0,science to technology
https://i.ytimg.com/vi/6Ypk98Vyxyk/hqdefault.jpg,536,21,7,0,0,0,science to technology
https://i.ytimg.com/vi/HBf3nV5TxGo/hqdefault.jpg,79276,3821,419,1,1,1,science to technology
https://i.ytimg.com/vi/cvDimCx3-iQ/hqdefault.jpg,1088,39,11,0,0,0,science to technology
https://i.ytimg.com/vi/GLB5LFE7XHQ/hqdefault.jpg,15440,736,110,0,0,0,science to technology
https://i.ytimg.com/vi/BwvyyWymEcc/hqdefault.jpg,301,16,5,0,0,0,science to technology
https://i.ytimg.com/vi/fWS2AsLEt_8/hqdefault.jpg,3918,276,65,0,0,0,science to technology
https://i.ytimg.com/vi/SJ1rQ8tWg7k/hqdefault.jpg,550,22,12,0,0,0,science to technology
https://i.ytimg.com/vi/kH0_X9pVakk/hqdefault.jpg,9909,448,80,0,0,0,science to technology
https://i.ytimg.com/vi/ydxOcLjYzgA/hqdefault.jpg,300,17,5,0,0,0,science to technology
https://i.ytimg.com/vi/i-1dwT63CP4/hqdefault.jpg,2801,230,42,0,0,0,science to technology
https://i.ytimg.com/vi/SYWD6wQTBYE/hqdefault.jpg,466,20,12,0,0,0,science to technology
https://i.ytimg.com/vi/jsT85q3hXS4/hqdefault.jpg,15052,889,119,0,0,0,science to technology
https://i.ytimg.com/vi/zF1o8llB5Fw/hqdefault.jpg,1945,84,19,0,0,0,science to technology
https://i.ytimg.com/vi/_3pR7eWuLjs/hqdefault.jpg,410406,13871,980,1,1,1,science to technology
https://i.ytimg.com/vi/NkNBb_IpQBA/hqdefault.jpg,225,9,3,0,0,0,science to technology
https://i.ytimg.com/vi/jOwpcHgjueE/hqdefault.jpg,3837,264,82,0,0,0,science to technology
https://i.ytimg.com/vi/iRbXbLAFGrI/hqdefault.jpg,223,15,4,0,0,0,science to technology
https://i.ytimg.com/vi/ub-wc1ljKAo/hqdefault.jpg,4849,312,78,0,0,0,science to technology
https://i.ytimg.com/vi/Ag-ilBHfnB0/hqdefault.jpg,521,21,4,0,0,0,science to technology
https://i.ytimg.com/vi/hI68nC2c7pE/hqdefault.jpg,20376,1054,129,0,0,0,science to technology
https://i.ytimg.com/vi/RrKbX5cW3EY/hqdefault.jpg,440,22,10,0,0,0,science to technology
https://i.ytimg.com/vi/DtOT65l7sAg/hqdefault.jpg,9608,637,124,0,0,0,science to technology
https://i.ytimg.com/vi/gBTmi3DyWdA/hqdefault.jpg,296,13,5,0,0,0,science to technology
https://i.ytimg.com/vi/FU1DPi7AshQ/hqdefault.jpg,7704,428,47,0,0,0,science to technology
https://i.ytimg.com/vi/eyansv39nSE/hqdefault.jpg,378,20,2,0,0,0,science to technology
https://i.ytimg.com/vi/h17YOY4ODbY/hqdefault.jpg,17630,812,80,0,0,0,science to technology
https://i.ytimg.com/vi/ixKXI09TKIY/hqdefault.jpg,419,23,18,0,0,0,science to technology
https://i.ytimg.com/vi/MkvqYTf4jjE/hqdefault.jpg,8024,521,149,0,0,0,science to technology
https://i.ytimg.com/vi/2Uk0_wpFcdk/hqdefault.jpg,347,27,6,0,0,0,science to technology
https://i.ytimg.com/vi/djCO9wYGvfo/hqdefault.jpg,9895,619,113,0,0,0,science to technology
https://i.ytimg.com/vi/xqBLI7r2pWI/hqdefault.jpg,607,21,2,0,0,0,science to technology
https://i.ytimg.com/vi/y6Jt0nENq4c/hqdefault.jpg,21551,876,83,0,0,0,science to technology
https://i.ytimg.com/vi/IVX-fPKn28g/hqdefault.jpg,633,42,2,0,0,0,science to technology
https://i.ytimg.com/vi/ra6DEpApXhE/hqdefault.jpg,29446,1587,187,1,0,0,science to technology
https://i.ytimg.com/vi/0TK7L_MguL0/hqdefault.jpg,265,11,8,0,0,0,science to technology
https://i.ytimg.com/vi/DyKnMLJvWM4/hqdefault.jpg,25472,701,70,0,0,0,science to technology
https://i.ytimg.com/vi/DC6zqQS29aE/hqdefault.jpg,737,41,15,0,0,0,science to technology
https://i.ytimg.com/vi/EUBoCcL8RBc/hqdefault.jpg,8042,390,112,0,0,0,science to technology
https://i.ytimg.com/vi/7pAeabA7os0/hqdefault.jpg,354,27,4,0,0,0,science to technology
https://i.ytimg.com/vi/08w9dgGqNW4/hqdefault.jpg,16569,928,118,0,0,0,science to technology
https://i.ytimg.com/vi/Tr57aU-DRAQ/hqdefault.jpg,1185,115,33,0,0,0,science to technology
https://i.ytimg.com/vi/znGvex3do0I/hqdefault.jpg,998,182,151,0,0,0,science to technology
https://i.ytimg.com/vi/a3GPAIlUTiM/hqdefault.jpg,447,18,11,0,0,0,science to technology
https://i.ytimg.com/vi/rof6KKW2smM/hqdefault.jpg,28767,1209,172,1,0,0,science to technology
https://i.ytimg.com/vi/ndG-lazvDEI/hqdefault.jpg,393,22,11,0,0,0,science to technology
https://i.ytimg.com/vi/ip_CIrP3NpE/hqdefault.jpg,14492,883,146,0,0,0,science to technology
https://i.ytimg.com/vi/qxJtq8T0gLI/hqdefault.jpg,326,12,11,0,0,0,science to technology
https://i.ytimg.com/vi/SSWWQTOt-uw/hqdefault.jpg,25825,532,111,0,0,0,science to technology
https://i.ytimg.com/vi/1ggBpbJm-90/hqdefault.jpg,343,19,4,0,0,0,science to technology
https://i.ytimg.com/vi/AzCW9YU_0Hs/hqdefault.jpg,5141,234,57,0,0,0,science to technology
https://i.ytimg.com/vi/STL4XZoEjY0/hqdefault.jpg,264,16,12,0,0,0,science to technology
https://i.ytimg.com/vi/Ei6Ybv3S6c0/hqdefault.jpg,7786,514,95,0,0,0,science to technology
https://i.ytimg.com/vi/pPa18QeKXzY/hqdefault.jpg,337,15,8,0,0,0,science to technology
https://i.ytimg.com/vi/ZVHXV9UOBTM/hqdefault.jpg,10150,593,110,0,0,0,science to technology
https://i.ytimg.com/vi/9OeSPkXGNDc/hqdefault.jpg,491,22,12,0,0,0,science to technology
https://i.ytimg.com/vi/mPul9kb-Bug/hqdefault.jpg,44598,2134,263,1,1,1,science to technology
https://i.ytimg.com/vi/OI4Cm0D-vQM/hqdefault.jpg,338,24,4,0,0,0,science to technology
https://i.ytimg.com/vi/NqtljmhH9Jk/hqdefault.jpg,14278,745,143,0,0,0,science to technology
https://i.ytimg.com/vi/vl8-vBGTOF0/hqdefault.jpg,397,14,16,0,0,0,science to technology
https://i.ytimg.com/vi/7U2ec1Hip2o/hqdefault.jpg,7130,346,74,0,0,0,science to technology
https://i.ytimg.com/vi/vOd5B8B3pMc/hqdefault.jpg,285,17,9,0,0,0,science to technology
https://i.ytimg.com/vi/5mlzA5Ekmg0/hqdefault.jpg,23756,1237,179,0,0,0,science to technology
https://i.ytimg.com/vi/88znxwnu7dc/hqdefault.jpg,263,13,9,0,0,0,science to technology
https://i.ytimg.com/vi/buMH40IAYY0/hqdefault.jpg,6419,348,67,0,0,0,science to technology
https://i.ytimg.com/vi/MuK0P7dNB-I/hqdefault.jpg,1100,39,11,0,0,0,science to technology
https://i.ytimg.com/vi/fKwazvW7LSQ/hqdefault.jpg,78916,3149,303,1,1,1,science to technology
https://i.ytimg.com/vi/b7AP-ZyhotA/hqdefault.jpg,302,15,4,0,0,0,science to technology
https://i.ytimg.com/vi/3H-t1ote9-8/hqdefault.jpg,24955,634,106,0,0,0,science to technology
https://i.ytimg.com/vi/KE3VUL3NFzI/hqdefault.jpg,187,7,3,0,0,0,science to technology
https://i.ytimg.com/vi/jcC_OWux7hM/hqdefault.jpg,4298,154,28,0,0,0,science to technology
https://i.ytimg.com/vi/Pqy-Klg70VE/hqdefault.jpg,356,17,2,0,0,0,science to technology
https://i.ytimg.com/vi/MwlKJo_SQtE/hqdefault.jpg,4757,280,47,0,0,0,science to technology
https://i.ytimg.com/vi/emmkTl9T3S8/hqdefault.jpg,2383,53,25,0,0,0,science to technology
https://i.ytimg.com/vi/-xjPGTMnUKI/hqdefault.jpg,12341,330,63,0,0,0,science to technology
https://i.ytimg.com/vi/6Vk2y4lJwYw/hqdefault.jpg,1105,37,11,0,0,0,science to technology
https://i.ytimg.com/vi/LVqckyIgE8A/hqdefault.jpg,16309,751,90,0,0,0,science to technology
https://i.ytimg.com/vi/h08R2hm5YmM/hqdefault.jpg,656,23,4,0,0,0,science to technology
https://i.ytimg.com/vi/Z2kRg-S-zb0/hqdefault.jpg,85285,2792,206,1,1,0,science to technology
https://i.ytimg.com/vi/mANyM2lJfmk/hqdefault.jpg,196,9,6,0,0,0,science to technology
https://i.ytimg.com/vi/wOmWT3Kn0GM/hqdefault.jpg,18261,689,38,0,0,0,science to technology
https://i.ytimg.com/vi/ryg-5B_HVOc/hqdefault.jpg,167,8,5,0,0,0,science to technology
https://i.ytimg.com/vi/2nlRuptc5jA/hqdefault.jpg,518,37,3,0,0,0,science to technology
https://i.ytimg.com/vi/xrSY5t5xu_I/hqdefault.jpg,266,15,2,0,0,0,science to technology
https://i.ytimg.com/vi/8olJD54jCJM/hqdefault.jpg,4705,305,47,0,0,0,science to technology
https://i.ytimg.com/vi/xABvx8MzyQI/hqdefault.jpg,348,10,12,0,0,0,science to technology
https://i.ytimg.com/vi/H3k0H3iMayU/hqdefault.jpg,13428,757,135,0,0,0,science to technology
https://i.ytimg.com/vi/DhjVmjuq9G8/hqdefault.jpg,402,22,6,0,0,0,science to technology
https://i.ytimg.com/vi/LtprNoTibWY/hqdefault.jpg,20548,985,80,0,0,0,science to technology
https://i.ytimg.com/vi/QOcXglgQ06g/hqdefault.jpg,229,11,7,0,0,0,science to technology
https://i.ytimg.com/vi/Dk4DcmV7FUk/hqdefault.jpg,4957,342,53,0,0,0,science to technology
https://i.ytimg.com/vi/tlDV8ITlCEk/hqdefault.jpg,232,9,6,0,0,0,science to technology
https://i.ytimg.com/vi/EHycnMpZMwQ/hqdefault.jpg,1945,93,25,0,0,0,science to technology
https://i.ytimg.com/vi/z3-G-iKu-dw/hqdefault.jpg,161,11,4,0,0,0,science to technology
https://i.ytimg.com/vi/CW1zaVSsw6s/hqdefault.jpg,2391,186,60,0,0,0,science to technology
https://i.ytimg.com/vi/KDjMJ0xMFNQ/hqdefault.jpg,439,21,14,0,0,0,science to technology
https://i.ytimg.com/vi/7aXVUAwfSvk/hqdefault.jpg,112359,4210,350,1,1,1,science to technology
https://i.ytimg.com/vi/bE9UJbzYo_4/hqdefault.jpg,416,18,14,0,0,0,science to technology
https://i.ytimg.com/vi/0a8-HlSj91U/hqdefault.jpg,156487,5678,509,1,1,1,science to technology
https://i.ytimg.com/vi/4rz3xlkv1TE/hqdefault.jpg,297,12,0,0,0,0,science to technology
https://i.ytimg.com/vi/rkpRPM8RQG0/hqdefault.jpg,12898,620,98,0,0,0,science to technology
https://i.ytimg.com/vi/yJRLec-q6a0/hqdefault.jpg,6469,387,175,0,0,0,science to technology
https://i.ytimg.com/vi/uTHcZIURah0/hqdefault.jpg,280,18,5,0,0,0,science to technology
https://i.ytimg.com/vi/cotUA_5Uuhs/hqdefault.jpg,3725,252,69,0,0,0,science to technology
https://i.ytimg.com/vi/mr9egz2VXsM/hqdefault.jpg,476,26,10,0,0,0,science to technology
https://i.ytimg.com/vi/NLHZgWZvRa4/hqdefault.jpg,15460,886,172,0,0,0,science to technology
https://i.ytimg.com/vi/-l7vBuN8hhY/hqdefault.jpg,410,14,2,0,0,0,science to technology
https://i.ytimg.com/vi/uc3oroLbCVo/hqdefault.jpg,37342,1189,101,1,0,0,science to technology
https://i.ytimg.com/vi/BpHh6eVakt4/hqdefault.jpg,409,13,6,0,0,0,science to technology
https://i.ytimg.com/vi/ck9-EzhckFc/hqdefault.jpg,7359,440,73,0,0,0,science to technology
https://i.ytimg.com/vi/VOY5_Ce9TZw/hqdefault.jpg,195,7,3,0,0,0,science to technology
https://i.ytimg.com/vi/eGtMdBI7bgk/hqdefault.jpg,919,39,25,0,0,0,science to technology
https://i.ytimg.com/vi/6Wu6iyNxPls/hqdefault.jpg,8569,456,106,0,0,0,science to technology
https://i.ytimg.com/vi/OqQCSkv4DSM/hqdefault.jpg,486,20,14,0,0,0,science to technology
https://i.ytimg.com/vi/8vK-P8i4Tvs/hqdefault.jpg,3321,273,57,0,0,0,science to technology
https://i.ytimg.com/vi/NNNDL7LOl-g/hqdefault.jpg,393,18,24,0,0,0,science to technology
https://i.ytimg.com/vi/a8dthBOlOjE/hqdefault.jpg,6998,414,102,0,0,0,science to technology
https://i.ytimg.com/vi/aGEL18Z7EGM/hqdefault.jpg,269,14,8,0,0,0,science to technology
https://i.ytimg.com/vi/nAXhKfKa9_A/hqdefault.jpg,8691,380,72,0,0,0,science to technology
https://i.ytimg.com/vi/xfoM95ABT88/hqdefault.jpg,185,9,0,0,0,0,science to technology
https://i.ytimg.com/vi/o8KI4d-Inoc/hqdefault.jpg,8948,264,30,0,0,0,science to technology
https://i.ytimg.com/vi/ctyoI-uBUbw/hqdefault.jpg,248,11,8,0,0,0,science to technology
https://i.ytimg.com/vi/hyGNrQbtC7o/hqdefault.jpg,10380,396,122,0,0,0,science to technology
https://i.ytimg.com/vi/GW_uv5t802E/hqdefault.jpg,1195,20,5,0,0,0,science to technology
https://i.ytimg.com/vi/2pEUIlAWaZ0/hqdefault.jpg,9316,355,51,0,0,0,science to technology
https://i.ytimg.com/vi/U5NVjGkHaEI/hqdefault.jpg,180,25,17,0,0,0,science to technology
https://i.ytimg.com/vi/910PAjj-qsg/hqdefault.jpg,710,151,122,0,0,0,science to technology
https://i.ytimg.com/vi/0nnXpv08Stg/hqdefault.jpg,330,11,12,0,0,0,science to technology
https://i.ytimg.com/vi/Kn6RQ7-LVmk/hqdefault.jpg,14990,534,48,0,0,0,science to technology
https://i.ytimg.com/vi/avR_oTsSWHI/hqdefault.jpg,354,11,6,0,0,0,science to technology
https://i.ytimg.com/vi/_VaqWAKpa2g/hqdefault.jpg,23673,727,103,0,0,0,science to technology
https://i.ytimg.com/vi/Vdwce16PnZg/hqdefault.jpg,324,9,7,0,0,0,science to technology
https://i.ytimg.com/vi/Sl_SsKSz6C4/hqdefault.jpg,3120,162,24,0,0,0,science to technology
https://i.ytimg.com/vi/1L0VFI2pNCI/hqdefault.jpg,377,8,11,0,0,0,science to technology
https://i.ytimg.com/vi/r3Zrff-U3vU/hqdefault.jpg,7646,337,101,0,0,0,science to technology
https://i.ytimg.com/vi/67XT6zJkY8I/hqdefault.jpg,5587,178,16,0,0,0,science to technology
https://i.ytimg.com/vi/YTcts4c9QSE/hqdefault.jpg,3776,223,49,0,0,0,science to technology
https://i.ytimg.com/vi/kik4zswhWHY/hqdefault.jpg,361,14,12,0,0,0,science to technology
https://i.ytimg.com/vi/ANAjzeqiknQ/hqdefault.jpg,69957,2907,303,1,1,1,science to technology
https://i.ytimg.com/vi/8z9k_SfSIR4/hqdefault.jpg,246,10,2,0,0,0,science to technology
https://i.ytimg.com/vi/LGlev5OPC6w/hqdefault.jpg,8705,373,53,0,0,0,science to technology
https://i.ytimg.com/vi/iPQnLxlwjYc/hqdefault.jpg,159,7,0,0,0,0,science to technology
https://i.ytimg.com/vi/V0fTEqgWY3s/hqdefault.jpg,3369,162,22,0,0,0,science to technology
https://i.ytimg.com/vi/1xbWf1bVHMQ/hqdefault.jpg,474,16,16,0,0,0,science to technology
https://i.ytimg.com/vi/7wa6rwRBQc4/hqdefault.jpg,14533,652,161,0,0,0,science to technology
https://i.ytimg.com/vi/DWoQO333DKg/hqdefault.jpg,355,11,4,0,0,0,science to technology
https://i.ytimg.com/vi/wJ_n9A0NObY/hqdefault.jpg,14959,551,50,0,0,0,science to technology
https://i.ytimg.com/vi/bhWOWc_lv2U/hqdefault.jpg,210,14,8,0,0,0,science to technology
https://i.ytimg.com/vi/Axg0NtntfEI/hqdefault.jpg,6471,410,52,0,0,0,science to technology
https://i.ytimg.com/vi/bZ4g8HDy_2s/hqdefault.jpg,177,11,0,0,0,0,science to technology
https://i.ytimg.com/vi/bJ5esuxHSEo/hqdefault.jpg,25414,1033,93,0,0,0,science to technology
https://i.ytimg.com/vi/S2m6mripqZg/hqdefault.jpg,167,10,6,0,0,0,science to technology
https://i.ytimg.com/vi/OOEJweNmIW8/hqdefault.jpg,4046,216,32,0,0,0,science to technology
https://i.ytimg.com/vi/gbAAh1UgFGI/hqdefault.jpg,535,27,8,0,0,0,science to technology
https://i.ytimg.com/vi/JS0XyKN4ciM/hqdefault.jpg,9634,500,184,0,0,0,science to technology
https://i.ytimg.com/vi/bVRs4HyLbg0/hqdefault.jpg,413,23,13,0,0,0,science to technology
https://i.ytimg.com/vi/oPUXemnuLYI/hqdefault.jpg,3356,221,49,0,0,0,science to technology
https://i.ytimg.com/vi/vyo2G25F1WI/hqdefault.jpg,268,15,21,0,0,0,science to technology
https://i.ytimg.com/vi/bxJNCaK8IIE/hqdefault.jpg,11955,708,154,0,0,0,science to technology
https://i.ytimg.com/vi/BGur5YuEWCQ/hqdefault.jpg,245,12,4,0,0,0,science to technology
https://i.ytimg.com/vi/xW0Z0JHZbeI/hqdefault.jpg,57782,1702,147,1,1,0,science to technology
https://i.ytimg.com/vi/y9FG6g-cNlg/hqdefault.jpg,185,11,0,0,0,0,science to technology
https://i.ytimg.com/vi/vyOEllG_WA8/hqdefault.jpg,6205,360,66,0,0,0,science to technology
https://i.ytimg.com/vi/ljTB_QpX2A8/hqdefault.jpg,584,24,15,0,0,0,science to technology
https://i.ytimg.com/vi/GZYsKIWfg5I/hqdefault.jpg,38070,1059,540,1,0,1,science to technology
https://i.ytimg.com/vi/RHm6qe5wxv0/hqdefault.jpg,525,32,24,0,0,0,science to technology
https://i.ytimg.com/vi/iS2wF_TsRN0/hqdefault.jpg,5557,337,68,0,0,0,science to technology
https://i.ytimg.com/vi/iF6w-bd5hts/hqdefault.jpg,12236,758,92,0,0,0,science to technology
